zip,violent crime,property crime
03038,26.0,33.0
03039,,
03040,,
03041,,
03042,13.0,20.8
03043,11.2,16.3
03044,5.7,9.6
03045,19.7,25.0
03046,3.8,8.8
03047,22.8,28.5
03048,17.2,25.9
03049,2.9,6.4
03050,,
03051,15.3,20.9
03052,10.8,14.7
03053,12.1,16.8
03054,12.1,17.3
03055,23.7,29.3
03056,,
03057,8.2,11.1
03058,,
03059,,
03060,47.1,54.4
03061,,
03062,17.8,23.9
03063,25.2,31.8
03064,34.3,40.6
03065,,
03066,,
03067,,
03068,,
03069,,
03070,5.9,9.7
03071,10.6,14.7
03072,,
03073,,
03074,,
03075,,
03076,10.2,14.5
03077,25.8,30.9
03078,,
03079,18.5,25.9
03080,,
03081,,
03082,8.8,12.6
03083,,
03084,13.7,18.6
03085,,
03086,13.9,20.2
03087,7.1,10.7
03088,,
03089,,
03090,,
03091,,
03092,,
03093,,
03094,,
03095,,
03096,,
03097,,
03098,,
03099,,
03100,,
03101,59.5,66.7
03102,43.8,51.1
03103,48.3,54.8
03104,39.3,46.4
03105,,
03106,12.2,20.3
03107,,
03108,,
03109,27.7,33.4
03110,6.6,12.4
03111,,
03112,,
03113,,
03114,,
03115,,
03116,,
03117,,
03118,,
03119,,
03120,,
03121,,
03122,,
03123,,
03124,,
03125,,
03126,,
03127,,
03128,,
03129,,
03130,,
03131,,
03132,,
03133,,
03134,,
03135,,
03136,,
03137,,
03138,,
03139,,
03140,,
03141,,
03142,,
03143,,
03144,,
03145,,
03146,,
03147,,
03148,,
03149,,
03150,,
03151,,
03152,,
03153,,
03154,,
03155,,
03156,,
03157,,
03158,,
03159,,
03160,,
03161,,
03162,,
03163,,
03164,,
03165,,
03166,,
03167,,
03168,,
03169,,
03170,,
03171,,
03172,,
03173,,
03174,,
03175,,
03176,,
03177,,
03178,,
03179,,
03180,,
03181,,
03182,,
03183,,
03184,,
03185,,
03186,,
03187,,
03188,,
03189,,
03190,,
03191,,
03192,,
03193,,
03194,,
03195,,
03196,,
03197,,
03198,,
03199,,
03200,,
03201,,
03202,,
03203,,
03204,,
03205,,
03206,,
03207,,
03208,,
03209,,
03210,,
03211,,
03212,,
03213,,
03214,,
03215,17.7,37.6
03216,17.3,23.0
03217,36.6,44.8
03218,4.9,9.6
03219,,
03220,23.1,29.3
03221,18.7,21.7
03222,28.0,34.8
03223,20.5,25.6
03224,7.9,13.1
03225,18.0,23.1
03226,12.6,19.6
03227,16.9,25.1
03228,,
03229,8.4,12.3
03230,22.4,28.0
03231,5.0,7.0
03232,,
03233,2.6,8.0
03234,16.5,21.5
03235,38.6,43.8
03236,,
03237,17.2,21.7
03238,36.3,41.4
03239,,
03240,20.9,26.5
03241,18.7,24.9
03242,18.2,23.9
03243,13.4,15.8
03244,18.9,23.8
03245,21.0,27.0
03246,38.6,48.1
03247,,
03248,,
03249,21.2,28.9
03250,,
03251,36.4,48.4
03252,,
03253,22.7,30.7
03254,16.2,24.5
03255,10.0,14.7
03256,16.0,21.8
03257,16.1,21.6
03258,10.5,15.2
03259,11.5,20.1
03260,5.0,7.0
03261,13.9,18.1
03262,24.1,33.7
03263,39.1,43.7
03264,33.4,41.6
03265,,
03266,25.1,30.9
03267,,
03268,9.5,14.0
03269,10.5,16.7
03270,,
03271,,
03272,,
03273,13.3,19.1
03274,,
03275,21.6,26.5
03276,27.9,34.9
03277,,
03278,17.8,22.3
03279,27.9,34.1
03280,14.3,20.4
03281,14.6,18.7
03282,14.9,20.4
03283,,
03284,14.5,18.3
03285,14.5,18.9
03286,,
03287,12.2,17.7
03288,,
03289,,
03290,4.2,8.4
03291,7.6,15.6
03292,,
03293,27.2,36.3
03294,,
03295,,
03296,,
03297,,
03298,,
03299,,
03300,,
03301,34.7,42.8
03302,,
03303,27.0,34.2
03304,5.3,9.2
03305,,
03306,,
03307,14.4,19.7
03308,,
03309,,
03310,,
03311,,
03312,,
03313,,
03314,,
03315,,
03316,,
03317,,
03318,,
03319,,
03320,,
03321,,
03322,,
03323,,
03324,,
03325,,
03326,,
03327,,
03328,,
03329,,
03330,,
03331,,
03332,,
03333,,
03334,,
03335,,
03336,,
03337,,
03338,,
03339,,
03340,,
03341,,
03342,,
03343,,
03344,,
03345,,
03346,,
03347,,
03348,,
03349,,
03350,,
03351,,
03352,,
03353,,
03354,,
03355,,
03356,,
03357,,
03358,,
03359,,
03360,,
03361,,
03362,,
03363,,
03364,,
03365,,
03366,,
03367,,
03368,,
03369,,
03370,,
03371,,
03372,,
03373,,
03374,,
03375,,
03376,,
03377,,
03378,,
03379,,
03380,,
03381,,
03382,,
03383,,
03384,,
03385,,
03386,,
03387,,
03388,,
03389,,
03390,,
03391,,
03392,,
03393,,
03394,,
03395,,
03396,,
03397,,
03398,,
03399,,
03400,,
03401,,
03402,,
03403,,
03404,,
03405,,
03406,,
03407,,
03408,,
03409,,
03410,,
03411,,
03412,,
03413,,
03414,,
03415,,
03416,,
03417,,
03418,,
03419,,
03420,,
03421,,
03422,,
03423,,
03424,,
03425,,
03426,,
03427,,
03428,,
03429,,
03430,,
03431,32.9,44.0
03432,,
03433,,
03434,,
03435,,
03436,,
03437,,
03438,,
03439,,
03440,26.9,31.3
03441,22.5,30.2
03442,20.5,24.8
03443,5.0,4.0
03444,13.0,18.4
03445,19.9,25.5
03446,23.2,27.9
03447,13.5,17.5
03448,17.5,22.4
03449,11.0,15.2
03450,14.6,20.5
03451,31.9,38.4
03452,32.9,37.6
03453,,
03454,,
03455,23.8,28.8
03456,13.9,19.3
03457,21.0,27.3
03458,21.7,28.0
03459,,
03460,,
03461,14.9,21.2
03462,12.8,18.6
03463,,
03464,9.6,15.6
03465,26.4,31.4
03466,5.6,10.9
03467,6.2,11.0
03468,,
03469,,
03470,31.0,37.0
03471,,
03472,,
03473,,
03474,,
03475,,
03476,,
03477,,
03478,,
03479,,
03480,,
03481,,
03482,,
03483,,
03484,,
03485,,
03486,,
03487,,
03488,,
03489,,
03490,,
03491,,
03492,,
03493,,
03494,,
03495,,
03496,,
03497,,
03498,,
03499,,
03500,,
03501,,
03502,,
03503,,
03504,,
03505,,
03506,,
03507,,
03508,,
03509,,
03510,,
03511,,
03512,,
03513,,
03514,,
03515,,
03516,,
03517,,
03518,,
03519,,
03520,,
03521,,
03522,,
03523,,
03524,,
03525,,
03526,,
03527,,
03528,,
03529,,
03530,,
03531,,
03532,,
03533,,
03534,,
03535,,
03536,,
03537,,
03538,,
03539,,
03540,,
03541,,
03542,,
03543,,
03544,,
03545,,
03546,,
03547,,
03548,,
03549,,
03550,,
03551,,
03552,,
03553,,
03554,,
03555,,
03556,,
03557,,
03558,,
03559,,
03560,,
03561,37.8,45.0
03562,,
03563,,
03564,,
03565,,
03566,,
03567,,
03568,,
03569,,
03570,40.8,46.9
03571,,
03572,,
03573,,
03574,28.3,32.2
03575,34.4,48.7
03576,25.7,32.4
03577,,
03578,,
03579,29.9,37.2
03580,14.0,21.2
03581,21.0,29.3
03582,28.1,31.9
03583,18.8,24.4
03584,27.9,34.8
03585,23.6,28.9
03586,7.9,14.0
03587,,
03588,18.7,21.9
03589,,
03590,36.9,42.8
03591,,
03592,22.0,28.8
03593,11.2,17.0
03594,,
03595,16.3,29.2
03596,,
03597,46.6,52.8
03598,31.9,38.3
03599,,
03600,,
03601,25.2,30.3
03602,23.7,27.1
03603,24.7,27.4
03604,42.1,47.3
03605,19.8,25.3
03606,,
03607,13.3,18.9
03608,14.3,20.4
03609,25.5,32.3
03610,,
03611,,
03612,,
03613,,
03614,,
03615,,
03616,,
03617,,
03618,,
03619,,
03620,,
03621,,
03622,,
03623,,
03624,,
03625,,
03626,,
03627,,
03628,,
03629,,
03630,,
03631,,
03632,,
03633,,
03634,,
03635,,
03636,,
03637,,
03638,,
03639,,
03640,,
03641,,
03642,,
03643,,
03644,,
03645,,
03646,,
03647,,
03648,,
03649,,
03650,,
03651,,
03652,,
03653,,
03654,,
03655,,
03656,,
03657,,
03658,,
03659,,
03660,,
03661,,
03662,,
03663,,
03664,,
03665,,
03666,,
03667,,
03668,,
03669,,
03670,,
03671,,
03672,,
03673,,
03674,,
03675,,
03676,,
03677,,
03678,,
03679,,
03680,,
03681,,
03682,,
03683,,
03684,,
03685,,
03686,,
03687,,
03688,,
03689,,
03690,,
03691,,
03692,,
03693,,
03694,,
03695,,
03696,,
03697,,
03698,,
03699,,
03700,,
03701,,
03702,,
03703,,
03704,,
03705,,
03706,,
03707,,
03708,,
03709,,
03710,,
03711,,
03712,,
03713,,
03714,,
03715,,
03716,,
03717,,
03718,,
03719,,
03720,,
03721,,
03722,,
03723,,
03724,,
03725,,
03726,,
03727,,
03728,,
03729,,
03730,,
03731,,
03732,,
03733,,
03734,,
03735,,
03736,,
03737,,
03738,,
03739,,
03740,19.3,25.2
03741,20.2,25.5
03742,,
03743,38.4,46.4
03744,,
03745,12.9,16.5
03746,9.2,12.9
03747,,
03748,20.9,25.2
03749,,
03750,13.0,18.5
03751,44.0,49.1
03752,32.5,38.7
03753,8.1,12.0
03754,61.8,68.7
03755,12.4,19.3
03756,,
03757,,
03758,,
03759,,
03760,,
03761,,
03762,,
03763,,
03764,,
03765,20.3,26.5
03766,32.3,41.7
03767,,
03768,5.1,10.1
03769,,
03770,8.5,13.5
03771,8.4,13.0
03772,,
03773,33.3,40.0
03774,22.0,29.1
03775,,
03776,,
03777,16.5,19.7
03778,,
03779,12.3,18.0
03780,23.9,31.2
03781,10.5,15.3
03782,21.5,26.3
03783,,
03784,38.0,47.5
03785,37.2,44.7
03786,,
03787,,
03788,,
03789,,
03790,,
03791,,
03792,,
03793,,
03794,,
03795,,
03796,,
03797,,
03798,,
03799,,
03800,,
03801,29.2,37.6
03802,,
03803,,
03804,,
03805,,
03806,,
03807,,
03808,,
03809,16.1,21.4
03810,7.0,13.1
03811,6.3,9.7
03812,23.5,30.2
03813,20.4,29.9
03814,38.7,44.1
03815,,
03816,21.5,27.6
03817,44.3,49.6
03818,37.2,46.5
03819,12.6,16.1
03820,29.3,36.7
03821,,
03822,,
03823,6.3,9.8
03824,15.7,21.2
03825,11.8,16.7
03826,18.8,23.4
03827,9.6,12.7
03828,,
03829,,
03830,14.4,21.2
03831,,
03832,13.0,19.3
03833,19.5,24.0
03834,,
03835,23.5,28.7
03836,16.1,21.4
03837,12.2,16.8
03838,26.3,32.4
03839,34.8,45.4
03840,8.8,13.1
03841,17.5,21.5
03842,17.7,24.2
03843,,
03844,9.7,14.3
03845,32.4,38.8
03846,16.7,23.3
03847,10.2,20.7
03848,17.3,21.3
03849,16.6,22.8
03850,13.3,19.3
03851,15.9,22.2
03852,7.1,12.1
03853,11.9,19.0
03854,5.6,11.1
03855,14.2,19.1
03856,8.4,13.5
03857,25.2,29.9
03858,15.2,19.3
03859,,
03860,29.9,39.8
03861,10.2,14.8
03862,11.4,16.5
03863,,
03864,15.5,21.0
03865,15.7,23.0
03866,,
03867,29.7,40.4
03868,27.9,38.4
03869,13.5,19.4
03870,13.7,19.0
03871,9.2,19.3
03872,10.5,16.5
03873,6.1,9.6
03874,24.2,32.6
03875,15.4,21.7
03876,,
03877,,
03878,31.3,40.2
03879,,
03880,,
03881,,
03882,28.0,33.0
03883,24.2,29.8
03884,7.9,12.2
03885,5.0,9.7
03886,21.0,28.0
03887,23.6,26.2
03888,,
03889,,
03890,28.9,35.1
03891,,
03892,,
03893,,
03894,17.0,23.6
03895,,
03896,,
03897,,
03898,,
03899,,
03900,,
03901,14.8,19.5
03902,9.7,15.7
03903,14.8,18.0
03904,18.7,26.1
03905,13.9,19.7
03906,18.0,22.2
03907,21.3,32.0
03908,16.9,20.6
03909,17.7,24.2
03910,32.4,41.2
03911,,
03912,,
03913,,
03914,,
03915,,
03916,,
03917,,
03918,,
03919,,
03920,,
03921,,
03922,,
03923,,
03924,,
03925,,
03926,,
03927,,
03928,,
03929,,
03930,,
03931,,
03932,,
03933,,
03934,,
03935,,
03936,,
03937,,
03938,,
03939,,
03940,,
03941,,
03942,,
03943,,
03944,,
03945,,
03946,,
03947,,
03948,,
03949,,
03950,,
03951,,
03952,,
03953,,
03954,,
03955,,
03956,,
03957,,
03958,,
03959,,
03960,,
03961,,
03962,,
03963,,
03964,,
03965,,
03966,,
03967,,
03968,,
03969,,
03970,,
03971,,
03972,,
03973,,
03974,,
03975,,
03976,,
03977,,
03978,,
03979,,
03980,,
03981,,
03982,,
03983,,
03984,,
03985,,
03986,,
03987,,
03988,,
03989,,
03990,,
03991,,
03992,,
03993,,
03994,,
03995,,
03996,,
03997,,
03998,,
03999,,
04000,,
04001,23.6,30.7
04002,15.2,20.8
04003,14.0,21.1
04004,,
04005,38.7,48.9
04006,43.3,54.5
04007,,
04008,7.5,12.7
04009,33.9,42.4
04010,19.4,25.9
04011,23.3,30.9
04012,,
04013,,
04014,,
04015,25.3,32.7
04016,,
04017,20.5,27.6
04018,,
04019,21.1,44.8
04020,37.0,44.6
04021,10.7,14.3
04022,24.7,32.0
04023,,
04024,16.5,22.9
04025,,
04026,,
04027,12.8,17.7
04028,,
04029,15.4,22.4
04030,15.0,20.7
04031,,
04032,12.0,19.6
04033,,
04034,,
04035,,
04036,,
04037,24.8,29.5
04038,14.8,19.5
04039,25.0,31.8
04040,31.9,38.9
04041,35.7,42.3
04042,18.8,24.9
04043,15.4,20.9
04044,,
04045,,
04046,15.1,21.8
04047,32.4,39.1
04048,29.0,35.5
04049,18.9,24.7
04050,17.9,25.7
04051,20.2,27.7
04052,,
04053,,
04054,,
04055,28.7,35.8
04056,20.3,27.2
04057,9.8,34.1
04058,,
04059,,
04060,,
04061,14.0,20.3
04062,18.2,24.7
04063,28.4,38.3
04064,29.3,38.4
04065,,
04066,14.8,22.5
04067,,
04068,27.8,34.6
04069,11.2,16.5
04070,,
04071,12.5,19.1
04072,25.9,34.0
04073,41.1,50.9
04074,13.4,20.7
04075,,
04076,16.4,23.0
04077,,
04078,,
04079,13.8,20.8
04080,,
04081,,
04082,,
04083,29.8,39.2
04084,15.0,22.1
04085,12.8,18.8
04086,18.1,24.7
04087,16.8,22.9
04088,25.6,32.8
04089,,
04090,18.6,24.6
04091,16.7,22.4
04092,32.7,41.8
04093,20.1,25.0
04094,,
04095,15.8,22.6
04096,18.0,22.7
04097,10.6,16.0
04098,,
04099,,
04100,,
04101,57.9,71.1
04102,36.2,56.5
04103,22.8,47.1
04104,,
04105,11.0,17.0
04106,33.7,42.6
04107,7.4,12.6
04108,16.8,34.8
04109,17.8,38.0
04110,7.7,11.4
04111,,
04112,,
04113,,
04114,,
04115,,
04116,,
04117,,
04118,,
04119,,
04120,,
04121,,
04122,,
04123,,
04124,,
04125,,
04126,,
04127,,
04128,,
04129,,
04130,,
04131,,
04132,,
04133,,
04134,,
04135,,
04136,,
04137,,
04138,,
04139,,
04140,,
04141,,
04142,,
04143,,
04144,,
04145,,
04146,,
04147,,
04148,,
04149,,
04150,,
04151,,
04152,,
04153,,
04154,,
04155,,
04156,,
04157,,
04158,,
04159,,
04160,,
04161,,
04162,,
04163,,
04164,,
04165,,
04166,,
04167,,
04168,,
04169,,
04170,,
04171,,
04172,,
04173,,
04174,,
04175,,
04176,,
04177,,
04178,,
04179,,
04180,,
04181,,
04182,,
04183,,
04184,,
04185,,
04186,,
04187,,
04188,,
04189,,
04190,,
04191,,
04192,,
04193,,
04194,,
04195,,
04196,,
04197,,
04198,,
04199,,
04200,,
04201,,
04202,,
04203,,
04204,,
04205,,
04206,,
04207,,
04208,,
04209,,
04210,34.3,46.7
04211,,
04212,,
04213,,
04214,,
04215,,
04216,20.6,27.7
04217,26.3,36.6
04218,,
04219,26.7,33.7
04220,22.9,29.3
04221,29.8,37.2
04222,10.4,15.8
04223,,
04224,37.8,44.2
04225,,
04226,16.1,22.8
04227,27.0,36.0
04228,9.7,31.2
04229,,
04230,,
04231,26.8,34.5
04232,,
04233,,
04234,15.2,20.2
04235,,
04236,16.1,22.1
04237,17.0,24.8
04238,22.4,28.2
04239,20.8,26.3
04240,42.3,50.6
04241,,
04242,,
04243,,
04244,,
04245,,
04246,,
04247,,
04248,,
04249,,
04250,30.0,34.6
04251,,
04252,24.2,29.4
04253,18.5,25.0
04254,43.0,51.1
04255,28.2,36.0
04256,19.4,24.6
04257,33.4,49.0
04258,8.8,14.0
04259,18.7,23.3
04260,11.8,17.7
04261,25.0,33.4
04262,,
04263,17.1,23.0
04264,,
04265,28.6,33.3
04266,,
04267,5.0,7.4
04268,34.1,41.4
04269,,
04270,27.3,39.6
04271,,
04272,,
04273,,
04274,22.3,28.8
04275,33.0,41.0
04276,39.4,52.2
04277,,
04278,,
04279,,
04280,20.8,25.2
04281,39.0,46.3
04282,14.8,20.9
04283,,
04284,14.5,20.8
04285,19.0,26.6
04286,8.0,18.0
04287,16.9,22.3
04288,,
04289,30.7,37.7
04290,18.7,25.5
04291,,
04292,25.2,32.2
04293,,
04294,22.4,28.0
04295,,
04296,,
04297,,
04298,,
04299,,
04300,,
04301,,
04302,,
04303,,
04304,,
04305,,
04306,,
04307,,
04308,,
04309,,
04310,,
04311,,
04312,,
04313,,
04314,,
04315,,
04316,,
04317,,
04318,,
04319,,
04320,,
04321,,
04322,,
04323,,
04324,,
04325,,
04326,,
04327,,
04328,,
04329,,
04330,39.8,51.4
04331,,
04332,,
04333,,
04334,,
04335,,
04336,,
04337,,
04338,,
04339,,
04340,,
04341,,
04342,16.0,21.9
04343,10.7,24.9
04344,35.7,43.0
04345,27.7,35.8
04346,37.4,44.9
04347,32.3,39.7
04348,23.7,30.3
04349,15.5,21.7
04350,14.3,20.3
04351,15.1,21.7
04352,26.9,33.9
04353,27.3,33.6
04354,22.2,28.6
04355,12.1,18.3
04356,,
04357,27.1,30.9
04358,18.3,24.8
04359,33.3,41.6
04360,17.0,23.3
04361,,
04362,,
04363,23.8,30.1
04364,25.6,32.2
04365,,
04366,,
04367,,
04368,,
04369,,
04370,,
04371,,
04372,,
04373,,
04374,,
04375,,
04376,,
04377,,
04378,,
04379,,
04380,,
04381,,
04382,,
04383,,
04384,,
04385,,
04386,,
04387,,
04388,,
04389,,
04390,,
04391,,
04392,,
04393,,
04394,,
04395,,
04396,,
04397,,
04398,,
04399,,
04400,,
04401,35.6,49.0
04402,,
04403,,
04404,,
04405,,
04406,26.9,34.0
04407,,
04408,14.4,21.8
04409,,
04410,23.2,29.0
04411,17.8,24.0
04412,28.4,38.4
04413,31.3,38.1
04414,31.3,37.1
04415,36.9,42.4
04416,29.9,34.9
04417,31.4,38.1
04418,27.8,34.1
04419,17.0,23.0
04420,,
04421,18.3,26.0
04422,17.7,23.3
04423,,
04424,39.2,46.7
04425,,
04426,24.4,32.2
04427,21.9,28.2
04428,20.6,24.2
04429,21.0,27.2
04430,29.5,36.0
04431,,
04432,,
04433,,
04434,23.0,29.0
04435,20.8,26.0
04436,,
04437,,
04438,26.6,33.0
04439,,
04440,,
04441,30.9,37.9
04442,,
04443,34.0,41.7
04444,14.2,19.4
04445,,
04446,,
04447,,
04448,28.1,34.6
04449,23.0,29.0
04450,27.4,33.8
04451,37.1,43.5
04452,,
04453,23.4,30.1
04454,,
04455,28.1,34.4
04456,19.8,26.2
04457,34.6,43.5
04458,,
04459,37.3,43.9
04460,21.9,27.6
04461,17.7,24.3
04462,29.6,35.9
04463,47.2,52.9
04464,25.3,32.6
04465,,
04466,,
04467,,
04468,33.2,39.9
04469,,
04470,,
04471,25.7,32.2
04472,24.0,31.0
04473,31.9,38.9
04474,14.9,20.6
04475,18.8,23.9
04476,20.2,26.8
04477,,
04478,9.8,34.3
04479,30.5,37.2
04480,,
04481,30.6,37.2
04482,,
04483,,
04484,,
04485,12.7,19.6
04486,,
04487,38.0,45.1
04488,15.4,21.2
04489,13.9,20.5
04490,20.0,26.7
04491,15.5,21.5
04492,30.0,35.6
04493,26.9,33.6
04494,,
04495,27.6,32.6
04496,15.9,21.6
04497,32.8,39.4
04498,,
04499,,
04500,,
04501,,
04502,,
04503,,
04504,,
04505,,
04506,,
04507,,
04508,,
04509,,
04510,,
04511,,
04512,,
04513,,
04514,,
04515,,
04516,,
04517,,
04518,,
04519,,
04520,,
04521,,
04522,,
04523,,
04524,,
04525,,
04526,,
04527,,
04528,,
04529,,
04530,30.4,39.7
04531,,
04532,,
04533,,
04534,,
04535,13.7,19.4
04536,,
04537,15.1,21.2
04538,31.2,37.6
04539,14.3,20.4
04540,,
04541,7.4,15.6
04542,,
04543,29.3,38.8
04544,9.0,16.8
04545,,
04546,,
04547,18.0,24.6
04548,16.3,23.4
04549,,
04550,,
04551,16.1,22.5
04552,,
04553,22.4,29.7
04554,23.7,30.9
04555,24.3,31.1
04556,22.1,29.0
04557,,
04558,19.9,27.2
04559,,
04560,,
04561,,
04562,14.0,18.6
04563,26.2,33.7
04564,19.0,25.6
04565,,
04566,,
04567,,
04568,21.4,28.7
04569,,
04570,,
04571,33.6,40.3
04572,27.7,33.1
04573,10.3,17.1
04574,23.6,29.3
04575,5.0,6.1
04576,26.8,34.6
04577,,
04578,31.0,37.0
04579,16.8,22.9
04580,,
04581,,
04582,,
04583,,
04584,,
04585,,
04586,,
04587,,
04588,,
04589,,
04590,,
04591,,
04592,,
04593,,
04594,,
04595,,
04596,,
04597,,
04598,,
04599,,
04600,,
04601,,
04602,,
04603,,
04604,,
04605,26.3,38.4
04606,24.6,30.8
04607,24.5,30.7
04608,,
04609,29.2,36.2
04610,,
04611,21.4,28.2
04612,18.8,25.7
04613,20.1,26.2
04614,19.9,27.5
04615,,
04616,24.6,31.9
04617,16.1,23.3
04618,,
04619,36.8,48.9
04620,,
04621,,
04622,34.3,41.9
04623,24.9,31.3
04624,21.9,28.4
04625,30.2,38.1
04626,17.3,24.0
04627,24.9,32.3
04628,26.1,33.2
04629,,
04630,30.4,37.5
04631,38.8,42.5
04632,,
04633,,
04634,33.8,41.0
04635,37.8,47.1
04636,,
04637,16.9,24.4
04638,,
04639,,
04640,26.0,33.4
04641,,
04642,8.4,16.1
04643,22.3,29.0
04644,,
04645,10.3,32.5
04646,20.7,28.7
04647,,
04648,33.4,40.1
04649,32.2,39.6
04650,5.0,9.2
04651,,
04652,34.9,42.0
04653,41.1,49.2
04654,38.3,44.7
04655,19.7,26.7
04656,,
04657,20.3,27.7
04658,29.8,34.1
04659,,
04660,12.8,21.0
04661,,
04662,22.5,31.6
04663,,
04664,32.3,39.4
04665,,
04666,27.0,33.5
04667,46.3,52.4
04668,50.3,57.1
04669,7.4,14.2
04670,,
04671,10.0,15.5
04672,,
04673,14.9,21.5
04674,19.1,26.5
04675,14.6,23.1
04676,17.1,23.8
04677,23.8,31.1
04678,,
04679,26.2,35.6
04680,35.5,42.5
04681,31.8,39.5
04682,,
04683,27.0,35.8
04684,24.2,31.5
04685,21.6,36.7
04686,24.4,31.4
04687,,
04688,,
04689,,
04690,,
04691,22.8,30.3
04692,,
04693,29.2,35.5
04694,27.7,31.8
04695,,
04696,,
04697,,
04698,,
04699,,
04700,,
04701,,
04702,,
04703,,
04704,,
04705,,
04706,,
04707,,
04708,,
04709,,
04710,,
04711,,
04712,,
04713,,
04714,,
04715,,
04716,,
04717,,
04718,,
04719,,
04720,,
04721,,
04722,,
04723,,
04724,,
04725,,
04726,,
04727,,
04728,,
04729,,
04730,32.4,40.0
04731,,
04732,30.9,36.5
04733,8.6,21.6
04734,14.7,21.1
04735,22.7,28.5
04736,29.8,35.8
04737,,
04738,,
04739,33.0,40.1
04740,28.7,35.4
04741,,
04742,30.3,35.8
04743,22.3,26.3
04744,,
04745,12.3,17.9
04746,31.7,38.1
04747,22.6,29.2
04748,,
04749,,
04750,37.5,41.7
04751,,
04752,,
04753,,
04754,,
04755,,
04756,21.5,27.2
04757,18.4,24.2
04758,25.8,32.7
04759,,
04760,35.3,42.5
04761,17.2,23.9
04762,15.3,20.9
04763,25.4,32.4
04764,17.0,24.4
04765,30.2,36.9
04766,17.5,23.7
04767,,
04768,27.2,34.1
04769,38.6,46.7
04770,,
04771,,
04772,22.4,29.0
04773,21.6,27.3
04774,30.5,37.7
04775,,
04776,21.7,27.6
04777,25.6,31.2
04778,,
04779,8.8,22.9
04780,31.9,37.9
04781,32.9,39.4
04782,,
04783,17.0,24.3
04784,,
04785,36.4,41.8
04786,24.3,29.8
04787,21.5,26.7
04788,,
04789,,
04790,,
04791,,
04792,,
04793,,
04794,,
04795,,
04796,,
04797,,
04798,,
04799,,
04800,,
04801,,
04802,,
04803,,
04804,,
04805,,
04806,,
04807,,
04808,,
04809,,
04810,,
04811,,
04812,,
04813,,
04814,,
04815,,
04816,,
04817,,
04818,,
04819,,
04820,,
04821,,
04822,,
04823,,
04824,,
04825,,
04826,,
04827,,
04828,,
04829,,
04830,,
04831,,
04832,,
04833,,
04834,,
04835,,
04836,,
04837,,
04838,,
04839,,
04840,,
04841,38.1,48.3
04842,,
04843,25.7,31.4
04844,,
04845,,
04846,,
04847,21.2,27.6
04848,14.1,21.7
04849,16.1,21.8
04850,,
04851,33.3,40.2
04852,14.9,22.6
04853,20.8,28.3
04854,20.7,27.4
04855,21.2,28.4
04856,13.9,18.8
04857,,
04858,17.8,24.1
04859,15.4,22.3
04860,13.5,20.3
04861,37.0,48.4
04862,14.8,21.0
04863,23.5,31.1
04864,35.1,41.8
04865,,
04866,,
04867,,
04868,,
04869,,
04870,,
04871,,
04872,,
04873,,
04874,,
04875,,
04876,,
04877,,
04878,,
04879,,
04880,,
04881,,
04882,,
04883,,
04884,,
04885,,
04886,,
04887,,
04888,,
04889,,
04890,,
04891,,
04892,,
04893,,
04894,,
04895,,
04896,,
04897,,
04898,,
04899,,
04900,,
04901,36.3,48.4
04902,,
04903,,
04904,,
04905,,
04906,,
04907,,
04908,,
04909,,
04910,21.5,27.9
04911,30.4,36.7
04912,36.5,43.2
04913,,
04914,,
04915,30.5,38.9
04916,,
04917,21.9,28.1
04918,20.1,28.2
04919,,
04920,29.9,36.7
04921,35.8,42.9
04922,32.7,39.3
04923,32.2,38.0
04924,22.2,28.4
04925,29.1,36.9
04926,7.7,24.1
04927,21.2,25.2
04928,21.1,27.7
04929,36.9,44.1
04930,43.2,50.0
04931,,
04932,15.1,20.6
04933,10.7,33.8
04934,,
04935,,
04936,12.9,21.7
04937,35.3,44.0
04938,25.7,32.9
04939,22.6,28.0
04940,,
04941,19.3,25.1
04942,31.7,38.1
04943,36.3,43.4
04944,13.0,42.6
04945,27.5,35.4
04946,,
04947,25.4,33.6
04948,,
04949,29.9,36.9
04950,34.8,42.2
04951,20.8,26.0
04952,25.6,32.0
04953,31.6,39.5
04954,,
04955,18.1,24.2
04956,23.8,30.6
04957,24.6,30.8
04958,29.2,36.3
04959,,
04960,,
04961,19.2,26.1
04962,54.3,62.7
04963,24.2,29.0
04964,14.5,22.3
04965,21.0,26.7
04966,32.4,39.1
04967,28.6,33.6
04968,,
04969,19.2,25.5
04970,23.8,30.3
04971,27.9,34.5
04972,,
04973,28.2,34.6
04974,26.9,33.7
04975,,
04976,40.0,52.6
04977,,
04978,25.4,32.4
04979,19.9,26.6
04980,,
04981,18.2,24.8
04982,33.4,41.1
04983,25.4,32.4
04984,22.6,29.2
04985,47.5,57.2
04986,24.0,30.4
04987,27.4,33.5
04988,29.5,36.3
04989,28.2,35.2
04990,,
04991,,
04992,46.9,53.7
04993,,
04994,,
04995,,
04996,,
04997,,
04998,,
04999,,
05000,,
05001,28.6,33.7
05002,,
05003,,
05004,,
05005,,
05006,,
05007,,
05008,,
05009,,
05010,,
05011,,
05012,,
05013,,
05014,,
05015,,
05016,,
05017,,
05018,,
05019,,
05020,,
05021,,
05022,,
05023,,
05024,,
05025,,
05026,,
05027,,
05028,,
05029,,
05030,,
05031,29.2,37.6
05032,27.8,35.8
05033,31.9,37.9
05034,10.5,18.8
