Zip,City,State,2015_population
76073,Paradise,TX,5090
76077,Rainbow,TX,530
76078,Rhome,TX,8970
76082,Springtown,TX,17190
76084,Venus,TX,7800
76085,Weatherford,TX,10370
76086,Weatherford,TX,18720
76087,Weatherford,TX,26920
76088,Weatherford,TX,11000
76092,Southlake,TX,30940
76093,Rio Vista,TX,2120
76094,Arlington,TX,584
76095,Bedford,TX,1107
76096,Arlington,TX,1358
76097,Burleson,TX,1581
76098,Azle,TX,1418
76099,Grapevine,TX,1053
76101,Fort Worth,TX,612
76102,Fort Worth,TX,6680
76103,Fort Worth,TX,13860
76104,Fort Worth,TX,15360
76105,Fort Worth,TX,21670
76106,Fort Worth,TX,34710
76107,Fort Worth,TX,25090
76108,Fort Worth,TX,39200
76109,Fort Worth,TX,18030
76110,Fort Worth,TX,28990
76111,Fort Worth,TX,21420
76112,Fort Worth,TX,37820
76113,Fort Worth,TX,216
76114,Fort Worth,TX,23500
76115,Fort Worth,TX,21350
76116,Fort Worth,TX,43360
76117,Haltom City,TX,30240
76118,Fort Worth,TX,14920
76119,Fort Worth,TX,42130
76120,Fort Worth,TX,15770
76121,Fort Worth,TX,873
76122,Fort Worth,TX,164
76123,Fort Worth,TX,31210
76124,Fort Worth,TX,809
76126,Fort Worth,TX,21730
76127,Naval Air Station/ Jrb,TX,420
76129,Fort Worth,TX,157
76130,Fort Worth,TX,23
76131,Fort Worth,TX,36380
76132,Fort Worth,TX,22880
76133,Fort Worth,TX,47250
76134,Fort Worth,TX,24420
76135,Fort Worth,TX,18550
76136,Fort Worth,TX,560
76137,Fort Worth,TX,55170
76140,Fort Worth,TX,29090
76147,Fort Worth,TX,596
76148,Fort Worth,TX,22920
76150,Fort Worth,TX,0
76155,Fort Worth,TX,4250
76161,Fort Worth,TX,1213
76162,Fort Worth,TX,615
76163,Fort Worth,TX,610
76164,Fort Worth,TX,15830
76166,Fort Worth,TX,0
76177,Fort Worth,TX,12920
76179,Fort Worth,TX,54870
76180,North Richland Hills,TX,32130
76181,Fort Worth,TX,106
76182,North Richland Hills,TX,29990
76185,Fort Worth,TX,570
76190,Fort Worth,TX,0
76191,Fort Worth,TX,0
76192,Fort Worth,TX,0
76193,Fort Worth,TX,0
76195,Fort Worth,TX,0
76196,Fort Worth,TX,0
76197,Fort Worth,TX,0
76198,Fort Worth,TX,0
76199,Fort Worth,TX,0
76201,Denton,TX,13690
76202,Denton,TX,1502
76203,Denton,TX,282
76204,Denton,TX,212
76205,Denton,TX,14640
76206,Denton,TX,741
76207,Denton,TX,12310
76208,Denton,TX,22740
76209,Denton,TX,23060
76210,Denton,TX,39550
76225,Alvord,TX,3100
76226,Argyle,TX,25190
76227,Aubrey,TX,29040
76228,Bellevue,TX,860
76230,Bowie,TX,8540
76233,Collinsville,TX,3000
76234,Decatur,TX,15610
76238,Era,TX,510
76239,Forestburg,TX,910
76240,Gainesville,TX,23660
76241,Gainesville,TX,1748
76244,Keller,TX,72370
76245,Gordonville,TX,1430
76246,Greenwood,TX,96
76247,Justin,TX,14520
76248,Keller,TX,38740
76249,Krum,TX,8660
76250,Lindsay,TX,1270
76251,Montague,TX,690
76252,Muenster,TX,2880
76253,Myra,TX,214
76255,Nocona,TX,4510
76258,Pilot Point,TX,6880
76259,Ponder,TX,4590
76261,Ringgold,TX,258
76262,Roanoke,TX,36470
76263,Rosston,TX,85
76264,Sadler,TX,1270
76265,Saint Jo,TX,1460
76266,Sanger,TX,14200
76267,Slidell,TX,285
76268,Southmayd,TX,367
76270,Sunset,TX,1820
76271,Tioga,TX,1500
76272,Valley View,TX,4520
76273,Whitesboro,TX,8260
76299,Roanoke,TX,0
76301,Wichita Falls,TX,12470
76302,Wichita Falls,TX,10340
76305,Wichita Falls,TX,4410
76306,Wichita Falls,TX,12680
76307,Wichita Falls,TX,974
76308,Wichita Falls,TX,16820
76309,Wichita Falls,TX,11360
76310,Wichita Falls,TX,17110
76311,Sheppard Afb,TX,2840
76351,Archer City,TX,1660
76352,Bluegrove,TX,24
76354,Burkburnett,TX,10240
76357,Byers,TX,580
76360,Electra,TX,2400
76363,Goree,TX,270
76364,Harrold,TX,198
76365,Henrietta,TX,4080
76366,Holliday,TX,1930
76367,Iowa Park,TX,8450
76369,Kamay,TX,211
76370,Megargel,TX,295
76371,Munday,TX,1470
76372,Newcastle,TX,770
76373,Oklaunion,TX,166
76374,Olney,TX,3540
76377,Petrolia,TX,650
76379,Scotland,TX,460
76380,Seymour,TX,2970
76384,Vernon,TX,10100
76385,Vernon,TX,767
76388,Weinert,TX,217
76389,Windthorst,TX,1310
76401,Stephenville,TX,20840
76402,Stephenville,TX,93
76424,Breckenridge,TX,6920
76426,Bridgeport,TX,10240
76427,Bryson,TX,660
76429,Caddo,TX,176
76430,Albany,TX,2230
76431,Chico,TX,3120
76432,Blanket,TX,1140
76433,Bluff Dale,TX,1260
76435,Carbon,TX,540
76436,Carlton,TX,190
76437,Cisco,TX,4600
76439,Dennis,TX,285
76442,Comanche,TX,6390
76443,Cross Plains,TX,1520
76444,De Leon,TX,3020
76445,Desdemona,TX,300
76446,Dublin,TX,7280
76448,Eastland,TX,4690
76449,Graford,TX,1850
76450,Graham,TX,11980
76452,Energy,TX,79
76453,Gordon,TX,980
76454,Gorman,TX,1380
76455,Gustine,TX,740
76457,Hico,TX,3130
76458,Jacksboro,TX,4560
76459,Jermyn,TX,144
76460,Loving,TX,330
76461,Lingleville,TX,208
76462,Lipan,TX,2760
76463,Mingus,TX,400
76464,Moran,TX,370
76465,Morgan Mill,TX,299
76466,Olden,TX,293
76467,Paluxy,TX,63
76468,Proctor,TX,250
76469,Putnam,TX,78
76470,Ranger,TX,2260
76471,Rising Star,TX,1250
76472,Santo,TX,1380
76474,Sidney,TX,280
76475,Strawn,TX,800
76476,Tolar,TX,2540
76481,South Bend,TX,166
76483,Throckmorton,TX,860
76484,Palo Pinto,TX,770
76485,Peaster,TX,325
76486,Perrin,TX,1140
76487,Poolville,TX,2200
76490,Whitt,TX,180
76491,Woodson,TX,360
76501,Temple,TX,14660
76502,Temple,TX,35720
76503,Temple,TX,1131
76504,Temple,TX,19680
76505,Temple,TX,774
76508,Temple,TX,0
76511,Bartlett,TX,2010
76513,Belton,TX,33440
76518,Buckholts,TX,1110
76519,Burlington,TX,480
76520,Cameron,TX,7040
76522,Copperas Cove,TX,35190
76523,Davilla,TX,176
76524,Eddy,TX,2530
76525,Evant,TX,870
76526,Flat,TX,142
76527,Florence,TX,4040
76528,Gatesville,TX,14030
76530,Granger,TX,2260
76531,Hamilton,TX,4050
76533,Heidenheimer,TX,217
76534,Holland,TX,2470
76537,Jarrell,TX,6730
76538,Jonesboro,TX,690
76539,Kempner,TX,7820
76540,Killeen,TX,936
76541,Killeen,TX,15630
76542,Killeen,TX,44850
76543,Killeen,TX,26220
76544,Fort Hood,TX,21630
76545,Killeen,TX,35
76546,Killeen,TX,0
76547,Killeen,TX,900
76548,Harker Heights,TX,27720
76549,Killeen,TX,47030
76550,Lampasas,TX,10800
76554,Little River Academy,TX,2120
76556,Milano,TX,1290
76557,Moody,TX,4580
76558,Mound,TX,83
76559,Nolanville,TX,5100
76561,Oglesby,TX,890
76564,Pendleton,TX,202
76565,Pottsville,TX,90
76566,Purmela,TX,270
76567,Rockdale,TX,7740
76569,Rogers,TX,2490
76570,Rosebud,TX,2110
76571,Salado,TX,7580
76573,Schwertner,TX,86
76574,Taylor,TX,17030
76577,Thorndale,TX,2840
76578,Thrall,TX,1690
76579,Troy,TX,4600
76596,Gatesville,TX,14
76597,Gatesville,TX,20
76598,Gatesville,TX,47
76599,Gatesville,TX,0
76621,Abbott,TX,1080
76622,Aquilla,TX,920
76623,Avalon,TX,430
76624,Axtell,TX,2200
76626,Blooming Grove,TX,1490
76627,Blum,TX,1360
76628,Brandon,TX,107
76629,Bremond,TX,1740
76630,Bruceville,TX,1640
76631,Bynum,TX,420
76632,Chilton,TX,1610
76633,China Spring,TX,5010
76634,Clifton,TX,5870
76635,Coolidge,TX,1230
76636,Covington,TX,1370
76637,Cranfills Gap,TX,460
76638,Crawford,TX,2770
76639,Dawson,TX,1200
76640,Elm Mott,TX,2540
76641,Frost,TX,1500
76642,Groesbeck,TX,5440
76643,Hewitt,TX,13820
76644,Laguna Park,TX,309
76645,Hillsboro,TX,10220
76648,Hubbard,TX,2030
76649,Iredell,TX,630
76650,Irene,TX,84
76651,Italy,TX,2800
76652,Kopperl,TX,850
76653,Kosse,TX,950
76654,Leroy,TX,217
76655,Lorena,TX,7980
76656,Lott,TX,1980
76657,Mc Gregor,TX,9820
76660,Malone,TX,390
76661,Marlin,TX,5270
76664,Mart,TX,2590
76665,Meridian,TX,2020
76666,Mertens,TX,230
76667,Mexia,TX,9780
76670,Milford,TX,1220
76671,Morgan,TX,1380
76673,Mount Calm,TX,960
76676,Penelope,TX,320
76678,Prairie Hill,TX,184
76679,Purdon,TX,1130
76680,Reagan,TX,205
76681,Richland,TX,390
76682,Riesel,TX,2480
76684,Ross,TX,259
76685,Satin,TX,93
76686,Tehuacana,TX,293
76687,Thornton,TX,1220
76689,Valley Mills,TX,3450
76690,Walnut Springs,TX,1040
76691,West,TX,5620
76692,Whitney,TX,8240
76693,Wortham,TX,1540
76701,Waco,TX,1150
76702,Waco,TX,896
76703,Waco,TX,832
76704,Waco,TX,5550
76705,Waco,TX,25160
76706,Waco,TX,23940
76707,Waco,TX,14380
76708,Waco,TX,24110
76710,Waco,TX,20930
76711,Waco,TX,8250
76712,Woodway,TX,23860
76714,Waco,TX,692
76715,Waco,TX,785
76716,Waco,TX,31
76795,Waco,TX,0
76797,Waco,TX,0
76798,Waco,TX,94
76799,Waco,TX,0
76801,Brownwood,TX,20090
76802,Early,TX,4360
76803,Brownwood,TX,370
76804,Brownwood,TX,1344
76820,Art,TX,99
76821,Ballinger,TX,4260
76823,Bangs,TX,2550
76824,Bend,TX,60
76825,Brady,TX,6060
76827,Brookesmith,TX,330
76828,Burkett,TX,154
76831,Castell,TX,76
76832,Cherokee,TX,550
76834,Coleman,TX,4390
76836,Doole,TX,45
76837,Eden,TX,1180
76841,Fort Mc Kavett,TX,107
76842,Fredonia,TX,146
76844,Goldthwaite,TX,2880
76845,Gouldbusk,TX,130
76848,Hext,TX,61
76849,Junction,TX,3180
76852,Lohn,TX,190
76853,Lometa,TX,1310
76854,London,TX,240
76855,Lowake,TX,19
76856,Mason,TX,3270
76857,May,TX,1380
76858,Melvin,TX,200
76859,Menard,TX,1560
76861,Miles,TX,1970
76862,Millersview,TX,137
76864,Mullin,TX,590
76865,Norton,TX,122
76866,Paint Rock,TX,480
76869,Pontotoc,TX,134
76870,Priddy,TX,210
76871,Richland Springs,TX,580
76872,Rochelle,TX,550
76873,Rockwood,TX,38
76874,Roosevelt,TX,64
76875,Rowena,TX,540
76877,San Saba,TX,3520
76878,Santa Anna,TX,1370
76880,Star,TX,84
76882,Talpa,TX,210
76883,Telegraph,TX,18
76884,Valera,TX,167
76885,Valley Spring,TX,152
76886,Veribest,TX,163
76887,Voca,TX,97
76888,Voss,TX,83
76890,Zephyr,TX,790
76901,San Angelo,TX,25810
76902,San Angelo,TX,1940
76903,San Angelo,TX,27210
76904,San Angelo,TX,29370
76905,San Angelo,TX,11100
76906,San Angelo,TX,1100
76908,Goodfellow Afb,TX,795
76909,San Angelo,TX,110
76930,Barnhart,TX,133
76932,Big Lake,TX,3700
76933,Bronte,TX,1170
76934,Carlsbad,TX,870
76935,Christoval,TX,1610
76936,Eldorado,TX,2490
76937,Eola,TX,240
76939,Knickerbocker,TX,163
76940,Mereta,TX,220
76941,Mertzon,TX,1260
76943,Ozona,TX,3520
76945,Robert Lee,TX,1470
76949,Silver,TX,0
76950,Sonora,TX,3780
76951,Sterling City,TX,1250
76953,Tennyson,TX,64
76955,Vancourt,TX,132
76957,Wall,TX,440
76958,Water Valley,TX,333
77001,Houston,TX,575
77002,Houston,TX,5850
77003,Houston,TX,8760
77004,Houston,TX,21460
77005,Houston,TX,23920
77006,Houston,TX,17710
77007,Houston,TX,32250
77008,Houston,TX,29530
77009,Houston,TX,32610
77010,Houston,TX,730
77011,Houston,TX,16280
77012,Houston,TX,17870
77013,Houston,TX,15910
77014,Houston,TX,30110
77015,Houston,TX,53940
77016,Houston,TX,26400
77017,Houston,TX,30460
77018,Houston,TX,24600
77019,Houston,TX,18600
77020,Houston,TX,22730
77021,Houston,TX,22520
77022,Houston,TX,25150
77023,Houston,TX,24460
77024,Houston,TX,35290
77025,Houston,TX,23280
77026,Houston,TX,20590
77027,Houston,TX,13480
77028,Houston,TX,16390
77029,Houston,TX,17060
77030,Houston,TX,9250
77031,Houston,TX,14350
77032,Houston,TX,13300
77033,Houston,TX,26460
77034,Houston,TX,35100
77035,Houston,TX,32110
77036,Houston,TX,59100
77037,Houston,TX,18820
77038,Houston,TX,27980
77039,Houston,TX,27510
77040,Houston,TX,46440
77041,Houston,TX,36530
77042,Houston,TX,36530
77043,Houston,TX,27200
77044,Houston,TX,41010
77045,Houston,TX,30570
77046,Houston,TX,2180
77047,Houston,TX,26180
77048,Houston,TX,15130
77049,Houston,TX,33210
77050,Houston,TX,4650
77051,Houston,TX,13660
77052,Houston,TX,498
77053,Houston,TX,29170
77054,Houston,TX,15410
77055,Houston,TX,38940
77056,Houston,TX,19690
77057,Houston,TX,33600
77058,Houston,TX,14990
77059,Houston,TX,17070
77060,Houston,TX,37280
77061,Houston,TX,21120
77062,Houston,TX,24480
77063,Houston,TX,29830
77064,Houston,TX,46270
77065,Houston,TX,33840
77066,Houston,TX,32420
77067,Houston,TX,29160
77068,Houston,TX,10190
77069,Houston,TX,16180
77070,Houston,TX,46490
77071,Houston,TX,24900
77072,Houston,TX,53090
77073,Houston,TX,41290
77074,Houston,TX,33270
77075,Houston,TX,38070
77076,Houston,TX,30710
77077,Houston,TX,51970
77078,Houston,TX,14000
77079,Houston,TX,31780
77080,Houston,TX,41490
77081,Houston,TX,41300
77082,Houston,TX,48730
77083,Houston,TX,69960
77084,Houston,TX,98020
77085,Houston,TX,16960
77086,Houston,TX,27510
77087,Houston,TX,34500
77088,Houston,TX,51110
77089,Houston,TX,49880
77090,Houston,TX,34400
77091,Houston,TX,23410
77092,Houston,TX,31450
77093,Houston,TX,44880
77094,Houston,TX,10390
77095,Houston,TX,67710
77096,Houston,TX,30820
77097,Houston,TX,0
77098,Houston,TX,12640
77099,Houston,TX,44690
77201,Houston,TX,0
77202,Houston,TX,0
77203,Houston,TX,0
77204,Houston,TX,22
77205,Houston,TX,623
77206,Houston,TX,263
77207,Houston,TX,891
77208,Houston,TX,199
77209,Houston,TX,0
77210,Houston,TX,5322
77212,Houston,TX,0
77213,Houston,TX,616
77215,Houston,TX,666
77216,Houston,TX,0
77217,Houston,TX,255
77218,Houston,TX,355
77219,Houston,TX,708
77220,Houston,TX,407
77221,Houston,TX,449
77222,Houston,TX,414
77223,Houston,TX,636
77224,Houston,TX,322
77225,Houston,TX,355
77226,Houston,TX,264
77227,Houston,TX,1169
77228,Houston,TX,527
77229,Houston,TX,368
77230,Houston,TX,490
77231,Houston,TX,821
77233,Houston,TX,543
77234,Houston,TX,540
77235,Houston,TX,368
77236,Houston,TX,485
77237,Houston,TX,154
77238,Houston,TX,603
77240,Houston,TX,284
77241,Houston,TX,214
77242,Houston,TX,1204
77243,Houston,TX,389
77244,Houston,TX,418
77245,Houston,TX,900
77246,Houston,TX,0
77247,Houston,TX,0
77248,Houston,TX,274
77249,Houston,TX,526
77250,Houston,TX,0
77251,Houston,TX,556
77252,Houston,TX,334
77253,Houston,TX,279
77254,Houston,TX,428
77255,Houston,TX,664
77256,Houston,TX,262
77257,Houston,TX,830
77258,Houston,TX,435
77259,Houston,TX,415
77260,Houston,TX,0
77261,Houston,TX,379
77262,Houston,TX,224
77263,Houston,TX,541
77265,Houston,TX,258
77266,Houston,TX,562
77267,Houston,TX,1111
77268,Houston,TX,754
77269,Houston,TX,773
77270,Houston,TX,653
77271,Houston,TX,613
77272,Houston,TX,1080
77273,Houston,TX,207
77274,Houston,TX,1024
77275,Houston,TX,534
77276,Houston,TX,0
77277,Houston,TX,553
77278,Houston,TX,0
77279,Houston,TX,231
77280,Houston,TX,407
77282,Houston,TX,500
77284,Houston,TX,867
77285,Houston,TX,0
77286,Houston,TX,0
77287,Houston,TX,353
77288,Houston,TX,386
77289,Houston,TX,348
77290,Houston,TX,407
77291,Houston,TX,339
77292,Houston,TX,806
77293,Houston,TX,874
77294,Houston,TX,0
77296,Houston,TX,0
77297,Houston,TX,0
77298,Houston,TX,0
77299,Houston,TX,0
77301,Conroe,TX,28280
77302,Conroe,TX,17330
77303,Conroe,TX,16690
77304,Conroe,TX,24800
77305,Conroe,TX,2438
77306,Conroe,TX,11450
77315,North Houston,TX,0
77316,Montgomery,TX,22220
77318,Willis,TX,14080
77320,Huntsville,TX,19390
77325,Kingwood,TX,783
77326,Ace,TX,374
77327,Cleveland,TX,18130
77328,Cleveland,TX,14750
77331,Coldspring,TX,5430
77332,Dallardsville,TX,119
77333,Dobbin,TX,473
77334,Dodge,TX,561
77335,Goodrich,TX,1860
77336,Huffman,TX,13270
77337,Hufsmith,TX,0
77338,Humble,TX,37110
77339,Kingwood,TX,38370
77340,Huntsville,TX,18460
77341,Huntsville,TX,97
77342,Huntsville,TX,2755
77343,Huntsville,TX,12
77344,Huntsville,TX,0
77345,Kingwood,TX,27570
77346,Humble,TX,59990
77347,Humble,TX,1578
